CustomerID;SalesOrderNumber;SalesAmount;OrderDate
15490;SO70808;2419.06;2020-11-14
22495;SO63618;607.96;2020-08-04
18172;SO68776;39.98;2020-10-20
26347;SO68903;24.99;2020-10-22
27175;SO70935;565.47;2020-11-16
14000;SO62904;84.92;2020-07-27
21881;SO66571;128.97;2020-09-18
16847;SO71316;56.97;2020-11-22
11724;SO73056;48.97;2020-12-14
24124;SO74180;59.98;2020-12-29
13224;SO46879;2181.5625;2019-01-22
22581;SO48156;2181.5625;2019-05-10
18563;SO71549;1750.98;2020-11-25
25707;SO69632;562.96;2020-10-29
16688;SO51189;2502.83;2019-12-29
18770;SO64752;94.48;2020-08-22
13941;SO65966;28.99;2020-09-08
13690;SO44044;3578.27;2018-02-23
13621;SO64535;7.95;2020-08-19
20655;SO65517;47.42;2020-09-01
23515;SO66758;539.99;2020-09-20
27531;SO50916;2071.4196;2019-12-12
15069;SO53808;71.95;2020-03-03
23589;SO71082;588.96;2020-11-18
26907;SO71395;108.46;2020-11-23
13028;SO73683;48.98;2020-12-22
17768;SO50152;2181.5625;2019-10-24
20115;SO53797;119.98;2020-03-03
23029;SO55573;120.46;2020-04-03
24348;SO56219;2443.55;2020-04-14
18264;SO66775;34.99;2020-09-21
20898;SO68768;51.97;2020-10-20
19377;SO74869;115.92;2021-01-20
14802;SO70027;843.97;2020-11-04
13318;SO52651;47.94;2020-02-12
27148;SO61274;78.98;2020-06-30
24305;SO67624;1763.97;2020-10-02
23020;SO74349;106.93;2021-01-04
13206;SO62208;85.94;2020-07-15
17251;SO52365;69.97;2020-02-07
20693;SO65078;1155.48;2020-08-27
26547;SO72269;624.97;2020-12-03
17026;SO54733;89.46;2020-03-20
29261;SO68331;742.35;2020-10-13
11160;SO53121;2322.28;2020-02-21
27210;SO56196;7.28;2020-04-14
14084;SO64191;53.47;2020-08-14
12487;SO64251;2329.98;2020-08-15
14709;SO65962;819.48;2020-09-08
11119;SO71358;49.99;2020-11-23
13908;SO64439;2420.34;2020-08-17
12107;SO53631;32.27;2020-02-28
23472;SO54054;32.28;2020-03-08
13453;SO47789;2181.5625;2019-04-08
24739;SO63805;2453.04;2020-08-07
28264;SO72830;2419.06;2020-12-11
11238;SO54301;1249.84;2020-03-12
25150;SO57588;2419.06;2020-05-06
12752;SO61626;3.99;2020-07-06
17205;SO70406;35;2020-11-09
24366;SO50616;2443.35;2019-11-24
11572;SO50889;2071.4196;2019-12-09
22899;SO57237;600.46;2020-04-30
12954;SO60179;8.99;2020-06-15
16089;SO69108;67.59;2020-10-25
11505;SO73791;49.99;2020-12-24
20872;SO48665;782.99;2019-06-22
13626;SO61842;2386.94;2020-07-09
28602;SO68569;144.47;2020-10-17
28250;SO72258;2438.06;2020-12-03
25029;SO49245;1000.4375;2019-08-06
18830;SO70963;119.98;2020-11-17
18005;SO57829;1249.84;2020-05-11
19105;SO45445;3578.27;2018-08-15
11011;SO51650;2294.99;2020-01-25
11072;SO60240;2398.05;2020-06-15
22313;SO63503;1735.98;2020-08-03
23881;SO72112;548.98;2020-12-01
20180;SO51254;2487.89;2020-01-01
16943;SO61405;37.93;2020-07-02
12881;SO66002;2329.99;2020-09-08
13730;SO48404;2181.5625;2019-05-30
15859;SO56636;24.27;2020-04-22
14503;SO58218;39.98;2020-05-18
20084;SO58495;38.88;2020-05-23
15258;SO67044;4.99;2020-09-25
18433;SO68240;2329.98;2020-10-12
27104;SO49628;2049.0982;2019-09-05
26080;SO59773;24.99;2020-06-09
12267;SO64310;2294.99;2020-08-16
23949;SO56671;92.96;2020-04-23
18731;SO54761;2475.79;2020-03-20
14123;SO54771;28.98;2020-03-21
17723;SO67811;18.97;2020-10-05
18994;SO70187;123.98;2020-11-06
14495;SO50987;1000.4375;2019-12-18
12239;SO73331;2428.05;2020-12-17
25761;SO55550;562.96;2020-04-02
14346;SO62230;769.49;2020-07-15
23132;SO54546;160.23;2020-03-17
24480;SO73474;1732.26;2020-12-19
21487;SO51496;548.98;2020-01-16
25332;SO59100;39.98;2020-05-30
11667;SO61493;53.99;2020-07-04
14498;SO61838;2393.95;2020-07-09
20241;SO62516;1768.96;2020-07-20
24004;SO63796;562.96;2020-08-07
13678;SO64736;2354.98;2020-08-22
16809;SO68495;13.98;2020-10-16
13636;SO72000;2438.06;2020-11-29
29313;SO70311;539.99;2020-11-07
14446;SO71315;37.29;2020-11-22
17335;SO56660;4.99;2020-04-23
26160;SO71192;1155.48;2020-11-20
16964;SO52101;21.98;2020-02-01
11326;SO53055;2369.97;2020-02-20
17683;SO54063;4.99;2020-03-08
17483;SO54783;32.28;2020-03-21
25402;SO60169;1249.84;2020-06-14
17925;SO68998;1120.49;2020-10-23
22913;SO72412;2502.83;2020-12-05
12021;SO46419;3399.99;2018-12-03
22275;SO52460;615.47;2020-02-08
14525;SO55021;777.34;2020-03-25
12939;SO55521;32.28;2020-04-02
13041;SO60460;64.97;2020-06-19
23321;SO62232;617.47;2020-07-15
26783;SO74312;88.97;2021-01-03
15193;SO46823;782.99;2019-01-15
15440;SO66999;751.34;2020-09-24
14307;SO62160;32.27;2020-07-15
15471;SO72162;839.48;2020-12-02
16546;SO72967;854.97;2020-12-13
23981;SO53271;33.98;2020-02-24
14424;SO59078;2359.97;2020-05-30
11868;SO60146;4.99;2020-06-14
24046;SO67013;553.97;2020-09-24
21234;SO52938;119.98;2020-02-18
28785;SO60566;34.99;2020-06-21
18666;SO60982;58.98;2020-06-27
28814;SO71575;31.27;2020-11-26
13784;SO44173;3578.27;2018-03-08
15451;SO48867;2181.5625;2019-07-09
15534;SO49234;782.99;2019-08-05
18099;SO59853;4.99;2020-06-10
20570;SO56359;114.96;2020-04-17
11769;SO66584;152.27;2020-09-18
14991;SO72655;2350.96;2020-12-09
14431;SO74671;21.98;2021-01-14
13795;SO44590;3578.27;2018-05-05
18947;SO63335;804.48;2020-07-31
12910;SO67880;56.97;2020-10-06
26112;SO46452;3374.99;2018-12-08
13989;SO54685;46.47;2020-03-19
25025;SO55673;2469.05;2020-04-04
21667;SO67586;819.48;2020-10-02
21970;SO70825;32.28;2020-11-15
29344;SO74027;548.98;2020-12-26
13700;SO48239;2181.5625;2019-05-24
11276;SO52473;34.99;2020-02-09
13613;SO52672;27.28;2020-02-13
11377;SO53647;83.97;2020-02-28
29306;SO58115;2384.07;2020-05-16
27442;SO58791;27.77;2020-05-28
29237;SO45253;3578.27;2018-07-30
27298;SO49770;782.99;2019-09-22
11545;SO62056;53.99;2020-07-13
18389;SO68129;2401.45;2020-10-10
22803;SO73515;2364.98;2020-12-20
14317;SO52292;49.99;2020-02-05
11508;SO57967;2.29;2020-05-14
13076;SO47902;2049.0982;2019-04-21
17744;SO49017;2181.5625;2019-07-28
11049;SO54129;74.98;2020-03-09
22962;SO59084;39.98;2020-05-30
11914;SO64850;2460.99;2020-08-23
14067;SO56025;49.99;2020-04-11
22627;SO60892;588.96;2020-06-25
15394;SO48249;782.99;2019-05-25
11520;SO57436;24.99;2020-05-04
14223;SO59418;49.99;2020-06-04
15054;SO61735;576.95;2020-07-08
13661;SO63703;2334.97;2020-08-06
21889;SO67629;2443.35;2020-10-02
12131;SO68134;2469.05;2020-10-10
15391;SO60932;2394.97;2020-06-26
15342;SO47849;782.99;2019-04-15
13672;SO60989;119.98;2020-06-27
14370;SO62188;32.6;2020-07-15
26613;SO74816;138.96;2021-01-19
23088;SO52429;32.28;2020-02-08
18295;SO56544;141.98;2020-04-21
28991;SO55192;63.97;2020-03-29
25957;SO60136;89.46;2020-06-14
14777;SO68965;2344.96;2020-10-23
15619;SO45903;3578.27;2018-10-13
15471;SO48447;782.99;2019-06-03
18166;SO50463;2443.35;2019-11-09
22727;SO55757;34.98;2020-04-06
18659;SO57809;78.98;2020-05-11
13583;SO59646;2393.06;2020-06-06
29399;SO54183;561.48;2020-03-10
17735;SO63867;1174.48;2020-08-08
26692;SO44855;699.0982;2018-06-07
23639;SO53379;69.97;2020-02-26
18179;SO56356;4.99;2020-04-17
25806;SO65483;23.78;2020-08-31
13936;SO68761;118.96;2020-10-20
15388;SO48120;782.99;2019-05-05
14681;SO66061;2351.96;2020-09-09
23571;SO55332;1120.49;2020-03-30
14523;SO59388;1735.98;2020-06-03
20966;SO72719;1120.49;2020-12-09
14017;SO47069;1000.4375;2019-01-29
13369;SO47103;2443.35;2019-02-02
13419;SO57466;2294.99;2020-05-04
11253;SO61120;63.97;2020-06-29
26845;SO63393;27.77;2020-08-01
14305;SO58762;806.76;2020-05-27
12704;SO68092;29.98;2020-10-10
27562;SO74984;94.48;2021-01-24
15851;SO49903;782.99;2019-09-28
16406;SO52032;928.49;2020-01-31
27787;SO53322;69.46;2020-02-25
23710;SO64320;29.99;2020-08-16
14062;SO54254;1223.84;2020-03-12
15235;SO65024;117.96;2020-08-27
23499;SO71211;539.99;2020-11-20
13548;SO43931;3578.27;2018-02-01
14007;SO51366;1700.99;2020-01-08
12308;SO57846;2339.97;2020-05-12
26453;SO67983;53.95;2020-10-08
26382;SO51662;2443.35;2020-01-26
13848;SO52502;61.45;2020-02-09
20503;SO56352;14.98;2020-04-17
17390;SO57652;39.98;2020-05-08
11078;SO62413;7.28;2020-07-19
17322;SO57796;85.48;2020-05-11
17087;SO62496;12.94;2020-07-20
14232;SO55336;49.99;2020-03-30
20623;SO64888;2514.93;2020-08-24
29438;SO57818;33.98;2020-05-11
15494;SO71317;125.47;2020-11-22
12011;SO46408;3374.99;2018-12-01
14793;SO68899;2369.97;2020-10-22
14270;SO48644;1000.4375;2019-06-21
19904;SO46515;699.0982;2018-12-17
18242;SO51635;2543.44;2020-01-25
12345;SO55386;40.22;2020-03-31
25123;SO66159;39.98;2020-09-11
12186;SO54092;2334.97;2020-03-08
29444;SO67999;25.48;2020-10-08
14390;SO69969;39.98;2020-11-03
15278;SO52193;56.97;2020-02-03
11331;SO54331;34.99;2020-03-13
11311;SO56415;74.98;2020-04-18
12476;SO68057;23.78;2020-10-09
20076;SO71273;553.97;2020-11-21
15668;SO73660;2334.97;2020-12-22
28653;SO44578;3578.27;2018-05-02
15705;SO58314;69.99;2020-05-20
12846;SO51012;2071.4196;2019-12-21
23232;SO55808;1120.49;2020-04-06
13314;SO47226;2443.35;2019-02-16
12643;SO52449;8.99;2020-02-08
24899;SO53013;105.45;2020-02-20
16846;SO53099;123.98;2020-02-21
25220;SO54152;23.78;2020-03-10
17841;SO49432;2181.5625;2019-08-26
16436;SO50840;2181.5625;2019-12-05
11176;SO52538;79.97;2020-02-10
15418;SO58307;69.97;2020-05-20
19330;SO65526;31.27;2020-09-01
19072;SO75111;48.97;2021-01-28
13016;SO46791;2443.35;2019-01-11
18684;SO70741;1754.98;2020-11-13
11547;SO52111;2329.98;2020-02-02
11619;SO62831;31.27;2020-07-26
19300;SO66117;36.93;2020-09-10
11912;SO46008;3374.99;2018-10-27
13329;SO58526;2363.96;2020-05-23
27379;SO63637;152.47;2020-08-05
14478;SO65736;2453.04;2020-09-04
16781;SO51947;64.47;2020-01-29
18183;SO66021;2342.92;2020-09-09
16495;SO43781;3578.27;2018-01-18
23941;SO51905;38.98;2020-01-28
24486;SO52079;36.59;2020-02-01
25443;SO60529;1750.98;2020-06-20
12158;SO65538;74.98;2020-09-01
18765;SO67600;119.98;2020-10-02
18856;SO73774;1735.98;2020-12-23
18768;SO45228;3578.27;2018-07-25
20416;SO53440;539.99;2020-02-27
22624;SO74305;33.98;2021-01-02
16572;SO49012;2443.35;2019-07-27
11292;SO51230;2331.95;2019-12-31
12438;SO55795;2319.99;2020-04-06
23206;SO63571;69.97;2020-08-04
19179;SO70198;12.94;2020-11-06
13643;SO48854;2071.4196;2019-07-07
11328;SO51310;2319.99;2020-01-05
22265;SO54161;21.98;2020-03-10
13366;SO58683;2329.98;2020-05-26
20698;SO58732;23.97;2020-05-27
12348;SO66261;2433.04;2020-09-12
21864;SO61064;28.98;2020-06-28
29239;SO66874;765.32;2020-09-22
11875;SO67178;74.98;2020-09-27
12144;SO70090;7.95;2020-11-05
23738;SO68490;36.59;2020-10-16
25076;SO73478;2469.05;2020-12-19
25866;SO43814;3374.99;2018-01-24
25638;SO55365;39.98;2020-03-30
11103;SO59636;2419.06;2020-06-06
19527;SO61088;1219.45;2020-06-28
15845;SO50136;782.99;2019-10-22
11440;SO55126;78.48;2020-03-27
28093;SO66712;2.29;2020-09-20
12858;SO71101;2322.28;2020-11-19
28391;SO52811;32.6;2020-02-15
22133;SO58283;556.26;2020-05-19
25523;SO64414;38.98;2020-08-17
21945;SO47475;2443.35;2019-03-02
14284;SO48525;1000.4375;2019-06-10
14312;SO52932;7.28;2020-02-18
23290;SO74570;7.28;2021-01-11
19037;SO50948;2443.35;2019-12-15
11566;SO66123;28.99;2020-09-10
21758;SO68295;14.98;2020-10-13
21217;SO47250;2181.5625;2019-02-18
15178;SO50095;2049.0982;2019-10-17
12217;SO61671;2294.99;2020-07-07
18970;SO70962;133.49;2020-11-17
28542;SO52946;78.98;2020-02-18
22400;SO58459;556.26;2020-05-22
25394;SO59196;1249.84;2020-05-31
15095;SO48922;2443.35;2019-07-15
27366;SO50507;782.99;2019-11-13
12588;SO69989;589.98;2020-11-03
18279;SO72442;65.95;2020-12-06
12332;SO55980;2482.23;2020-04-10
24702;SO69939;1174.48;2020-11-02
21505;SO72010;2354.98;2020-11-30
12873;SO50435;2071.4196;2019-11-06
27902;SO63113;1174.48;2020-07-30
12715;SO63297;7.28;2020-07-31
25333;SO66218;100.09;2020-09-12
13547;SO67527;49.97;2020-10-01
28619;SO44654;3578.27;2018-05-14
21039;SO51606;1700.99;2020-01-23
12309;SO55213;23.78;2020-03-29
14304;SO55797;769.49;2020-04-06
14224;SO62019;1249.84;2020-07-12
14796;SO71506;889.45;2020-11-25
24113;SO54460;39.98;2020-03-15
18349;SO55000;39.98;2020-03-25
19064;SO55006;32.27;2020-03-25
12243;SO60506;539.99;2020-06-19
11697;SO63787;89.98;2020-08-07
14866;SO52390;31.27;2020-02-07
19577;SO56844;2459.62;2020-04-26
18650;SO64941;561.48;2020-08-25
21562;SO68388;2451.3;2020-10-14
24293;SO51892;34.89;2020-01-28
27769;SO68997;776.33;2020-10-23
21399;SO69598;9.99;2020-10-29
18526;SO73840;2317.92;2020-12-24
18831;SO73990;2419.46;2020-12-26
11129;SO45382;3578.27;2018-08-06
22031;SO47833;2181.5625;2019-04-13
14146;SO51461;827.33;2020-01-14
16442;SO62825;2479.94;2020-07-26
28591;SO62877;34.99;2020-07-27
26494;SO67786;27.28;2020-10-05
18465;SO73392;1174.48;2020-12-18
19343;SO49203;782.99;2019-08-03
17976;SO51002;2181.5625;2019-12-20
11953;SO66473;42.28;2020-09-16
16853;SO73533;4.99;2020-12-20
12740;SO73835;44.98;2020-12-24
15482;SO48888;782.99;2019-07-11
12007;SO55926;1283.82;2020-04-09
16343;SO59657;36.27;2020-06-07
22770;SO62526;539.99;2020-07-20
18306;SO62630;85.48;2020-07-23
12095;SO63507;8.99;2020-08-03
11019;SO66658;23.78;2020-09-19
11367;SO71494;27.28;2020-11-25
26589;SO49023;782.99;2019-07-28
15619;SO73349;2329.98;2020-12-18
17912;SO44365;3578.27;2018-04-08
23964;SO53323;36.27;2020-02-25
17195;SO63426;2330.23;2020-08-02
18588;SO67669;119.98;2020-10-03
14710;SO68122;39.99;2020-10-10
15532;SO49442;782.99;2019-08-27
14348;SO49621;2071.4196;2019-09-04
21701;SO59728;77.92;2020-06-08
20824;SO47539;782.99;2019-03-12
16534;SO48684;2181.5625;2019-06-25
21169;SO63408;2466.32;2020-08-01
11661;SO68352;30.48;2020-10-14
25508;SO70011;539.99;2020-11-03
16274;SO74296;4.99;2021-01-02
14340;SO74398;21.98;2021-01-05
21272;SO49273;2071.4196;2019-08-09
17336;SO53312;26.97;2020-02-25
15632;SO55042;889.45;2020-03-26
18019;SO50818;2181.5625;2019-12-03
29166;SO59258;756.33;2020-06-01
19707;SO59301;78.98;2020-06-02
26410;SO61944;28.99;2020-07-11
18698;SO44991;3578.27;2018-06-24
19194;SO47584;782.99;2019-03-18
26202;SO61849;567.76;2020-07-09
12013;SO46462;3399.99;2018-12-09
16745;SO54808;2443.35;2020-03-21
25842;SO57261;27.28;2020-05-01
22395;SO59203;571.72;2020-05-31
23099;SO62157;539.99;2020-07-14
24160;SO64223;603.49;2020-08-14
18087;SO65352;13.98;2020-08-29
14713;SO72351;578.46;2020-12-04
26011;SO45633;3374.99;2018-09-05
15513;SO64330;39.98;2020-08-16
12755;SO46485;3578.27;2018-12-13
13310;SO54356;29.93;2020-03-13
25224;SO55508;7.28;2020-04-02
12009;SO64177;2419.06;2020-08-13
21415;SO68173;49.97;2020-10-11
22582;SO62086;574.98;2020-07-13
18086;SO66199;1723.96;2020-09-11
17099;SO54327;1700.99;2020-03-13
27401;SO57211;69.99;2020-04-30
27633;SO61991;22.26;2020-07-12
15995;SO64214;608.96;2020-08-14
25918;SO70150;561.48;2020-11-05
23958;SO71145;663.44;2020-11-19
14669;SO72002;31.27;2020-11-30
23651;SO49630;2181.5625;2019-09-05
15479;SO71169;85.95;2020-11-20
27085;SO48259;782.99;2019-05-26
13564;SO72281;2353.95;2020-12-04
11257;SO45485;3578.27;2018-08-24
29127;SO54944;28.98;2020-03-24
24729;SO58266;58.98;2020-05-19
14451;SO50405;1000.4375;2019-11-03
16996;SO60246;1754.98;2020-06-15
23754;SO68848;68.97;2020-10-21
28296;SO72924;2419.06;2020-12-12
11051;SO74155;58.98;2020-12-29
13189;SO56214;2322.28;2020-04-14
22979;SO70180;78.96;2020-11-06
16520;SO55736;1149.47;2020-04-06
26953;SO59958;786.33;2020-06-11
21069;SO70839;69.97;2020-11-15
15166;SO46842;782.99;2019-01-17
12945;SO58152;49.97;2020-05-17
21185;SO74221;39.99;2020-12-31
13889;SO49707;2181.5625;2019-09-14
24394;SO61330;36.59;2020-07-01
16092;SO66971;7.28;2020-09-24
12359;SO66514;6.28;2020-09-17
27600;SO68561;23.78;2020-10-17
29279;SO45451;3578.27;2018-08-17
15923;SO72942;1789.97;2020-12-12
11052;SO44012;3374.99;2018-02-17
12480;SO45126;3578.27;2018-07-10
17649;SO52751;3.99;2020-02-14
28731;SO56597;2452.04;2020-04-21
18155;SO61298;48.97;2020-06-30
21551;SO63433;29.99;2020-08-02
19183;SO65916;48.97;2020-09-07
19581;SO66646;21.49;2020-09-19
24936;SO70474;38.88;2020-11-10
24250;SO50111;2181.5625;2019-10-20
12689;SO57420;2331.95;2020-05-03
13615;SO60966;78.98;2020-06-27
24810;SO69228;2419.06;2020-10-26
24005;SO49594;2181.5625;2019-09-01
17318;SO56801;34.98;2020-04-26
18614;SO73557;2319.99;2020-12-20
12402;SO48493;2049.0982;2019-06-08
28725;SO56823;78.98;2020-04-26
21323;SO60512;1120.49;2020-06-19
22127;SO57711;89.97;2020-05-09
26576;SO59156;28.99;2020-05-31
14497;SO59241;804.48;2020-06-01
16342;SO74190;96.92;2020-12-30
17338;SO74467;44.91;2021-01-07
28721;SO69662;39.98;2020-10-30
17943;SO49637;2181.5625;2019-09-07
16408;SO50047;2181.5625;2019-10-13
13650;SO61525;2334.97;2020-07-04
14169;SO64467;819.48;2020-08-18
22386;SO66728;4.99;2020-09-20
15199;SO64591;2297.28;2020-08-19
21222;SO65727;1754.98;2020-09-04
28243;SO73699;2482.56;2020-12-22
19416;SO51394;2475.95;2020-01-10
25396;SO61083;2398.05;2020-06-28
15183;SO50001;2071.4196;2019-10-08
27243;SO56353;54.98;2020-04-17
22175;SO57357;574.98;2020-05-02
24090;SO59503;1735.98;2020-06-05
27634;SO70862;567.76;2020-11-15
27591;SO73585;4.99;2020-12-21
26193;SO74284;35.23;2021-01-02
11456;SO51267;2391.43;2020-01-02
17333;SO65750;71.95;2020-09-05
18279;SO72791;96.07;2020-12-11
18003;SO74992;63.97;2021-01-24
26635;SO48511;2049.0982;2019-06-09
19715;SO62046;123.98;2020-07-13
22309;SO64124;1785.97;2020-08-13
13421;SO56890;24.27;2020-04-27
23874;SO69712;539.99;2020-10-30
13607;SO72722;564.48;2020-12-09
13565;SO73587;2332.28;2020-12-21
26546;SO48100;2071.4196;2019-05-01
11924;SO45993;3578.27;2018-10-26
12705;SO47736;2049.0982;2019-03-30
22898;SO57365;539.99;2020-05-02
17114;SO68550;2403.96;2020-10-17
27199;SO68873;2419.06;2020-10-21
25557;SO69070;563.77;2020-10-24
16458;SO55116;24.99;2020-03-27
17270;SO60826;1735.98;2020-06-24
19365;SO68250;1249.84;2020-10-12
17906;SO72274;21.49;2020-12-04
25104;SO47341;2443.35;2019-02-28
16793;SO51344;1788.95;2020-01-07
13191;SO65430;46.47;2020-08-30
15665;SO69581;621.96;2020-10-29
29247;SO52832;2447.05;2020-02-15
18293;SO52025;71.95;2020-01-31
24798;SO68140;2407.04;2020-10-10
11823;SO69813;36.59;2020-11-01
13356;SO68499;30.97;2020-10-16
25936;SO46168;699.0982;2018-11-05
14117;SO48254;1000.4375;2019-05-26
26764;SO49574;782.99;2019-08-30
16427;SO52033;793.46;2020-01-31
17225;SO48463;2181.5625;2019-06-05
18321;SO55114;12.94;2020-03-27
11388;SO56837;1268.84;2020-04-26
28359;SO61687;78.98;2020-07-07
16310;SO50101;2443.35;2019-10-19
25899;SO54213;71.58;2020-03-11
13490;SO54225;56.97;2020-03-11
23855;SO71212;624.46;2020-11-20
15874;SO69979;85.48;2020-11-03
11901;SO70450;2473.04;2020-11-09
20656;SO70812;1174.48;2020-11-14
25354;SO71715;24.99;2020-11-28
14894;SO46321;699.0982;2018-11-28
22663;SO67012;574.98;2020-09-24
16325;SO71313;166.28;2020-11-22
13606;SO74089;539.99;2020-12-27
19362;SO51530;2443.35;2020-01-19
16039;SO52942;4.99;2020-02-18
11277;SO53042;42.28;2020-02-20
19973;SO54984;22.97;2020-03-25
20286;SO56723;78.98;2020-04-24
18823;SO59597;94.48;2020-06-06
15747;SO65766;39.98;2020-09-05
27641;SO69639;2384.07;2020-10-29
23936;SO59237;123.96;2020-06-01
17220;SO64963;2340.23;2020-08-26
18334;SO69626;1120.49;2020-10-29
26404;SO73707;1775.47;2020-12-22
23593;SO49238;2181.5625;2019-08-05
23119;SO58686;1763.97;2020-05-26
15296;SO67800;7.28;2020-10-05
20983;SO56840;600.46;2020-04-26
19142;SO58174;618.98;2020-05-17
11431;SO67478;2398.05;2020-09-30
12523;SO69096;2354.98;2020-10-25
13011;SO47886;2049.0982;2019-04-19
20418;SO53331;628.97;2020-02-25
19750;SO68489;37.27;2020-10-16
22973;SO74102;7.28;2020-12-28
26695;SO48834;2071.4196;2019-07-04
23422;SO62565;1729.97;2020-07-21
16491;SO64352;2354.99;2020-08-16
12854;SO49930;2049.0982;2019-10-01
11165;SO58598;67.49;2020-05-25
15402;SO65344;41.59;2020-08-29
26428;SO66439;69.99;2020-09-16
20039;SO51517;2457.33;2020-01-18
17519;SO54843;58.98;2020-03-22
16465;SO69801;828.44;2020-11-01
27612;SO43719;3578.27;2018-01-03
19181;SO47492;782.99;2019-03-06
21802;SO55471;77.96;2020-04-01
14405;SO66799;64.47;2020-09-21
28583;SO44429;3578.27;2018-04-19
17940;SO50432;2181.5625;2019-11-06
14643;SO64651;913.96;2020-08-20
19084;SO45136;3578.27;2018-07-11
14026;SO47178;1000.4375;2019-02-11
13474;SO68855;133.96;2020-10-21
14045;SO49279;2049.0982;2019-08-10
17300;SO58644;53.99;2020-05-26
12488;SO66734;8.99;2020-09-20
27626;SO71295;33.98;2020-11-22
18109;SO53212;123.48;2020-02-23
12241;SO46505;3399.99;2018-12-16
14957;SO48420;2181.5625;2019-06-01
21143;SO67256;1155.48;2020-09-28
19914;SO60150;31.27;2020-06-14
15220;SO69064;2334.98;2020-10-24
16872;SO68510;2359.24;2020-10-16
25161;SO58634;2438.06;2020-05-25
21387;SO58818;563.77;2020-05-28
28081;SO73050;25.48;2020-12-14
14347;SO49767;2071.4196;2019-09-22
11971;SO56255;74.98;2020-04-15
11211;SO72080;37.93;2020-12-01
19314;SO73629;1729.97;2020-12-21
18730;SO74341;2.29;2021-01-04
12078;SO46313;3578.27;2018-11-27
12101;SO59620;42.28;2020-06-06
13229;SO61464;21.98;2020-07-03
19316;SO50998;1000.4375;2019-12-19
20829;SO60037;1179.47;2020-06-12
20841;SO63874;1155.48;2020-08-08
26188;SO47927;782.99;2019-04-24
25051;SO60166;1174.48;2020-06-14
28253;SO61387;13.98;2020-07-02
22258;SO60308;548.98;2020-06-16
21860;SO63524;4.99;2020-08-03
20486;SO66798;49.97;2020-09-21
15043;SO65667;1775.47;2020-09-03
29125;SO70533;14.23;2020-11-11
23308;SO72585;4.99;2020-12-08
23278;SO60141;9.99;2020-06-14
20565;SO61818;64.97;2020-07-09
19710;SO71126;2351.96;2020-11-19
21006;SO50555;782.99;2019-11-19
20707;SO64608;1750.98;2020-08-19
13144;SO65844;45.24;2020-09-06
12538;SO58753;8.99;2020-05-27
25762;SO65742;2517.02;2020-09-04
23850;SO70659;539.99;2020-11-12
13282;SO71659;56.97;2020-11-27
17609;SO63416;1725.98;2020-08-01
11506;SO64693;53.99;2020-08-21
11188;SO74880;6.28;2021-01-21
15758;SO74974;34.99;2021-01-24
12160;SO54094;2366.96;2020-03-08
21679;SO62032;1700.99;2020-07-13
20247;SO62806;2478.34;2020-07-25
21225;SO66621;2551.3;2020-09-18
13598;SO67937;49.97;2020-10-07
17079;SO59901;839.48;2020-06-10
14397;SO75015;39.98;2021-01-25
23272;SO54840;39.47;2020-03-22
29103;SO55498;2419.06;2020-04-01
12259;SO60490;58.98;2020-06-19
23458;SO63970;41.95;2020-08-10
12087;SO68090;49.99;2020-10-10
18407;SO68423;32.28;2020-10-15
18944;SO73439;89.97;2020-12-19
15906;SO74006;2419.06;2020-12-26
25085;SO51565;1228.83;2020-01-20
15507;SO52003;159.99;2020-01-30
21361;SO57232;553.97;2020-04-30
16824;SO61028;2393.06;2020-06-27
14277;SO65858;2319.99;2020-09-06
26177;SO65908;29.48;2020-09-07
27324;SO72648;2364.97;2020-12-09
11914;SO54869;2329.98;2020-03-22
28227;SO65037;60.47;2020-08-27
22461;SO68399;1754.98;2020-10-14
20959;SO69902;38.98;2020-11-02
27801;SO53652;777.34;2020-02-28
20852;SO56276;1763.97;2020-04-16
13965;SO73579;2406;2020-12-20
14813;SO48227;2443.35;2019-05-23
12272;SO51681;751.34;2020-01-27
11307;SO52452;2385.95;2020-02-08
23350;SO74326;59.98;2021-01-03
12214;SO47501;2049.0982;2019-03-07
15945;SO63314;7.28;2020-07-31
11715;SO74191;53.99;2020-12-30
16895;SO54700;1760.47;2020-03-19
27221;SO56970;3.99;2020-04-29
15905;SO62004;2500.97;2020-07-12
25275;SO64261;34.89;2020-08-15
21196;SO64954;34.98;2020-08-26
13365;SO66184;24.27;2020-09-11
19033;SO69098;2439.97;2020-10-25
17959;SO49685;2181.5625;2019-09-12
11698;SO56286;49.48;2020-04-16
25884;SO59855;39.98;2020-06-10
15677;SO64469;2334.97;2020-08-18
23590;SO74387;69.97;2021-01-05
11949;SO62233;34.99;2020-07-16
27408;SO65645;77.96;2020-09-03
11576;SO54882;2414.99;2020-03-23
11500;SO56708;31.27;2020-04-24
21105;SO57755;1750.98;2020-05-10
17779;SO65853;811.32;2020-09-06
17469;SO70117;7.28;2020-11-05
24321;SO72500;548.98;2020-12-06
14024;SO47296;1000.4375;2019-02-23
21764;SO54950;7.28;2020-03-24
19986;SO55548;1189.46;2020-04-02
18133;SO66022;2395.96;2020-09-09
15189;SO68443;769.49;2020-10-15
19313;SO48707;782.99;2019-06-27
21023;SO58103;91.95;2020-05-16
11191;SO70229;805.33;2020-11-06
14964;SO71728;48.97;2020-11-28
11094;SO74557;77.96;2021-01-11
